Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,Birthday_years
5148872,F,N,Y,0,135000.0,State servant,Incomplete higher,Married,House / apartment,15371.0,3332.0,1,0,0,0,Core staff,2,0,42.11232876712329
5117323,F,N,Y,1,382500.0,State servant,Higher education,Single / not married,With parents,12116.0,553.0,1,0,0,0,Managers,2,0,33.1945205479452
5088101,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,16971.0,375.0,1,0,0,0,,1,0,46.49589041095891
5023587,M,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,14364.0,6352.0,1,0,0,0,Laborers,1,0,39.35342465753425
5028547,M,Y,N,1,292500.0,Working,Secondary / secondary special,Separated,House / apartment,12692.0,1056.0,1,0,1,0,Laborers,2,0,34.772602739726025
5053636,F,N,N,0,225000.0,Pensioner,Higher education,Separated,House / apartment,21944.0,,1,0,0,0,,1,0,60.12054794520548
5149402,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,13689.0,1172.0,1,0,0,0,Sales staff,3,0,37.50410958904109
5095554,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,23235.0,,1,0,1,0,,2,0,63.657534246575345
5067090,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,13643.0,4663.0,1,0,1,0,Laborers,2,0,37.37808219178082
5010865,M,Y,Y,1,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,18173.0,678.0,1,0,1,1,Core staff,3,0,49.78904109589041
5041147,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,23236.0,,1,0,0,0,,2,0,63.66027397260274
5105555,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,19802.0,4532.0,1,0,0,0,Laborers,2,0,54.25205479452055
5136976,F,N,N,0,306000.0,State servant,Higher education,Married,House / apartment,12677.0,5587.0,1,0,0,0,Medicine staff,2,0,34.73150684931507
5058366,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,20125.0,,1,0,0,0,,1,0,55.136986301369866
5066458,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,,1406.0,1,0,0,0,Laborers,1,0,
5045844,F,Y,N,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,20836.0,8966.0,1,0,0,0,,2,0,57.084931506849315
5115814,M,N,Y,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,14336.0,6860.0,1,0,0,0,Laborers,5,0,39.276712328767125
5062362,F,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,20814.0,,1,0,0,0,,2,0,57.02465753424657
5010596,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,22927.0,,1,0,0,0,,2,0,62.81369863013698
5113472,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,19200.0,346.0,1,0,1,0,High skill tech staff,2,0,52.602739726027394
5041535,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,19819.0,1463.0,1,0,1,0,Laborers,1,0,54.298630136986304
5066617,F,N,Y,0,139500.0,Working,Secondary / secondary special,Married,House / apartment,18730.0,157.0,1,0,0,1,Cooking staff,2,0,51.31506849315068
5126751,M,Y,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,16625.0,561.0,1,0,0,0,,4,0,45.54794520547945
5009908,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,19120.0,3661.0,1,0,0,0,Drivers,2,0,52.38356164383562
5068337,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,10101.0,505.0,1,1,1,0,Laborers,2,0,27.673972602739727
5105535,M,Y,Y,0,126000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,20309.0,,1,0,1,0,,1,0,55.64109589041096
5061724,F,N,Y,0,193500.0,Pensioner,Incomplete higher,Widow,House / apartment,24295.0,,1,0,0,0,,1,0,66.56164383561644
5028919,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,17202.0,1787.0,1,0,0,0,Sales staff,2,0,47.12876712328767
5035627,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,18110.0,6764.0,1,0,0,0,Managers,2,0,49.61643835616438
5074705,F,N,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,22235.0,10600.0,1,0,0,0,Laborers,1,0,60.917808219178085
5114061,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,17932.0,3999.0,1,1,1,0,,3,0,49.12876712328767
5100373,F,N,Y,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12848.0,3960.0,1,0,0,0,Core staff,4,0,35.2
5112765,F,Y,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,11025.0,2065.0,1,1,1,1,,3,0,30.205479452054796
5045439,M,Y,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,23546.0,,1,0,0,0,,2,0,64.5095890410959
5113922,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,23478.0,,1,0,0,0,,1,0,64.32328767123288
5037125,M,Y,N,0,180000.0,Working,Higher education,Married,With parents,11664.0,2227.0,1,0,1,0,Core staff,2,0,31.956164383561642
5029538,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,12783.0,1205.0,1,0,0,0,Core staff,2,0,35.02191780821918
5010078,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,12518.0,1135.0,1,0,0,0,Cleaning staff,4,0,34.295890410958904
5085861,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,18199.0,5190.0,1,0,0,0,Cleaning staff,2,0,49.86027397260274
5009146,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,15825.0,3720.0,1,1,1,0,Managers,2,0,43.35616438356164
5149433,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,19584.0,2633.0,1,0,0,0,,1,0,53.654794520547945
5061753,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,23035.0,,1,0,1,0,,2,0,63.10958904109589
5143009,M,Y,N,1,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,18692.0,,1,0,1,0,,3,0,51.21095890410959
5079017,M,Y,Y,2,900000.0,Commercial associate,Higher education,Married,House / apartment,9889.0,1000.0,1,0,0,0,Managers,4,0,27.09315068493151
5096318,M,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,9517.0,158.0,1,0,0,0,Core staff,1,0,26.073972602739726
5038615,F,N,N,1,112500.0,Commercial associate,Higher education,Married,With parents,12331.0,3272.0,1,0,0,0,Core staff,3,0,33.78356164383562
5047670,F,N,N,1,180000.0,State servant,Higher education,Married,House / apartment,14069.0,2500.0,1,1,1,1,Core staff,3,0,38.54520547945206
5044987,F,N,Y,0,141750.0,Pensioner,Higher education,Married,House / apartment,20345.0,,1,0,1,0,,2,0,55.73972602739726
5036828,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,19207.0,4327.0,1,0,0,0,Sales staff,2,0,52.62191780821918
5139892,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,18484.0,6033.0,1,0,1,0,Medicine staff,2,0,50.64109589041096
5135446,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,With parents,10035.0,170.0,1,0,0,0,Cleaning staff,3,0,27.493150684931507
5095586,F,N,N,0,270000.0,Working,Incomplete higher,Civil marriage,House / apartment,8784.0,278.0,1,1,0,1,Medicine staff,2,0,24.065753424657533
5068963,M,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,15181.0,3062.0,1,0,0,0,,2,0,41.59178082191781
5022047,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,Office apartment,14917.0,8157.0,1,1,1,0,Drivers,2,0,40.868493150684934
5048121,M,Y,Y,2,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12091.0,2653.0,1,0,1,0,,4,0,33.12602739726027
5117219,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,11107.0,1953.0,1,0,0,0,Core staff,2,0,30.43013698630137
5009821,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,14883.0,5457.0,1,0,1,0,Cooking staff,2,0,40.775342465753425
5033500,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17578.0,1997.0,1,0,0,0,Laborers,2,0,48.15890410958904
5058281,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,14897.0,3435.0,1,1,1,1,,2,0,40.81369863013698
5054373,F,N,N,0,148500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,20723.0,,1,0,1,0,,1,0,56.775342465753425
5142988,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,10567.0,1504.0,1,1,0,0,Core staff,3,0,28.95068493150685
5137229,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,14084.0,2696.0,1,1,0,0,Drivers,2,0,38.586301369863016
5113373,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,18979.0,,1,0,1,0,,3,0,51.9972602739726
5053152,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,23774.0,,1,0,0,0,,1,0,65.13424657534246
5090386,F,N,Y,0,247500.0,Commercial associate,Higher education,Single / not married,House / apartment,21537.0,13735.0,1,0,0,0,Core staff,1,0,59.00547945205479
5142899,F,N,N,0,112500.0,Commercial associate,Higher education,Single / not married,With parents,9052.0,227.0,1,0,0,0,Laborers,1,0,24.8
5113510,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,17176.0,132.0,1,0,0,0,Laborers,2,0,47.057534246575344
5091457,F,N,Y,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,,6621.0,1,1,1,0,Medicine staff,4,0,
5009791,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,22002.0,,1,0,1,0,,1,0,60.27945205479452
5149484,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,11278.0,2481.0,1,0,0,0,,3,0,30.898630136986302
5092221,M,N,N,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,11654.0,2818.0,1,0,0,0,Laborers,2,0,31.92876712328767
5067003,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,18752.0,11906.0,1,0,1,0,Laborers,2,0,51.37534246575343
5023838,F,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,19801.0,1077.0,1,0,1,0,Core staff,2,0,54.24931506849315
5095433,F,N,Y,0,292500.0,Working,Higher education,Married,House / apartment,18764.0,9258.0,1,0,0,0,High skill tech staff,2,0,51.40821917808219
5033797,F,Y,Y,0,148500.0,Commercial associate,Secondary / secondary special,Married,Office apartment,17107.0,2277.0,1,0,0,0,Core staff,2,0,46.868493150684934
5022803,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,11998.0,1497.0,1,0,0,0,Managers,1,0,32.87123287671233
5104953,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,21684.0,2422.0,1,0,0,0,Drivers,2,0,59.40821917808219
5100098,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,10851.0,826.0,1,0,0,0,,2,0,29.72876712328767
5091792,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,15216.0,2969.0,1,1,0,0,Low-skill Laborers,3,0,41.68767123287671
5149805,F,N,Y,0,135000.0,State servant,Incomplete higher,Single / not married,With parents,9873.0,2086.0,1,0,1,1,,1,0,27.04931506849315
5089681,F,N,N,0,261000.0,Commercial associate,Incomplete higher,Married,House / apartment,10028.0,1070.0,1,1,0,0,,2,0,27.473972602739725
5052678,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,15624.0,8172.0,1,1,1,0,High skill tech staff,3,0,42.8054794520548
5116809,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,18365.0,701.0,1,0,0,0,High skill tech staff,2,0,50.31506849315068
5143353,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,10578.0,1384.0,1,1,0,0,Sales staff,2,0,28.980821917808218
5090232,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,21977.0,9447.0,1,0,0,0,High skill tech staff,1,0,60.21095890410959
5117095,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,14010.0,,1,0,0,0,,2,0,38.38356164383562
5088987,F,N,N,2,171000.0,Working,Secondary / secondary special,Married,House / apartment,14622.0,1160.0,1,1,1,0,Core staff,4,0,40.06027397260274
5021584,F,N,N,1,40500.0,State servant,Secondary / secondary special,Married,Rented apartment,13052.0,1952.0,1,0,0,0,Cooking staff,3,0,35.75890410958904
5009291,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,15140.0,4816.0,1,0,1,0,Cleaning staff,2,0,41.47945205479452
5051007,F,N,N,0,306000.0,Commercial associate,Higher education,Married,House / apartment,10707.0,1354.0,1,0,0,0,Managers,2,0,29.334246575342465
5024263,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,21276.0,1128.0,1,0,1,0,Accountants,2,0,58.29041095890411
5125771,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,23360.0,469.0,1,0,0,0,,2,0,64.0
5021879,M,Y,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,13095.0,217.0,1,0,1,0,Laborers,4,0,35.87671232876713
5137247,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,17355.0,3273.0,1,1,1,0,Secretaries,2,0,47.54794520547945
5096336,F,Y,N,0,153000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,23679.0,,1,0,1,0,,1,0,64.87397260273973
5061762,F,Y,N,1,135000.0,Working,Higher education,Married,Rented apartment,11262.0,563.0,1,0,0,1,Accountants,3,0,30.854794520547944
5069117,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,20577.0,,1,0,0,0,,1,0,56.37534246575343
5009579,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,21316.0,,1,0,0,0,,2,0,58.4
5048319,F,N,N,0,90000.0,Working,Higher education,Separated,House / apartment,21887.0,1526.0,1,0,0,0,Core staff,1,0,59.964383561643835
5023389,M,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,13536.0,2092.0,1,0,0,0,Core staff,4,0,37.084931506849315
5143457,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,11912.0,1749.0,1,0,0,0,High skill tech staff,2,0,32.635616438356166
5089225,M,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,23027.0,,1,0,1,0,,2,0,63.087671232876716
5069257,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,12821.0,931.0,1,0,1,1,Laborers,3,0,35.12602739726027
5044939,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,16027.0,5639.0,1,0,1,0,Managers,4,0,43.90958904109589
5022730,M,Y,N,3,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15262.0,1674.0,1,0,0,0,Managers,5,0,41.81369863013698
5149413,F,N,Y,2,315000.0,Commercial associate,Higher education,Married,House / apartment,10937.0,168.0,1,0,1,0,Managers,4,0,29.964383561643835
5062745,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,15035.0,1128.0,1,0,1,0,Cleaning staff,2,0,41.19178082191781
5105565,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,23094.0,,1,0,1,0,,2,0,63.271232876712325
5114544,F,N,Y,0,166500.0,Working,Incomplete higher,Married,House / apartment,10794.0,4029.0,1,0,0,1,Laborers,2,0,29.572602739726026
5100352,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,,4967.0,1,1,1,0,Laborers,2,0,
5078841,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,20298.0,3282.0,1,0,0,0,Medicine staff,2,0,55.61095890410959
5117392,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,17615.0,339.0,1,0,0,0,Accountants,1,0,48.26027397260274
5022189,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,15170.0,7979.0,1,0,0,0,High skill tech staff,2,0,41.56164383561644
5105422,F,N,Y,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,18449.0,9683.0,1,0,0,0,,1,0,50.54520547945206
5143453,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,11912.0,1749.0,1,0,0,0,High skill tech staff,2,0,32.635616438356166
5067832,F,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,21377.0,577.0,1,0,0,1,,2,0,58.56712328767123
5090995,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,10323.0,2622.0,1,1,1,1,Managers,2,0,28.28219178082192
5089512,F,Y,N,1,405000.0,Working,Secondary / secondary special,Married,Rented apartment,13810.0,1678.0,1,1,1,1,Core staff,3,0,37.83561643835616
5116373,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,With parents,10092.0,976.0,1,0,0,0,,3,0,27.649315068493152
5149106,M,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,12488.0,3608.0,1,0,0,0,Security staff,4,0,34.21369863013699
5091737,F,Y,Y,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,14716.0,2057.0,1,0,0,0,Sales staff,1,0,40.31780821917808
5052620,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15988.0,1994.0,1,0,1,0,High skill tech staff,3,0,43.8027397260274
5087819,M,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,15788.0,1563.0,1,0,0,0,Security staff,4,0,43.25479452054795
5139757,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,23711.0,7494.0,1,0,0,0,Laborers,2,0,64.96164383561644
5113639,F,N,N,0,135000.0,Pensioner,Higher education,Married,Municipal apartment,19700.0,,1,0,0,0,,2,0,53.97260273972603
5052811,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,17189.0,4523.0,1,0,0,0,Managers,2,0,47.09315068493151
5095751,F,N,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,12869.0,340.0,1,1,1,0,Managers,2,0,35.25753424657534
5096785,F,Y,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,24194.0,,1,0,0,0,,2,0,66.28493150684932
5062286,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,8353.0,1081.0,1,1,0,1,Core staff,2,0,22.884931506849316
5090805,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,16814.0,6614.0,1,0,0,0,,1,0,46.06575342465754
5079075,F,N,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,15569.0,1639.0,1,1,0,0,Core staff,2,0,42.654794520547945
5146447,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,14394.0,919.0,1,0,1,0,Managers,1,0,39.43561643835616
5051008,F,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10448.0,3392.0,1,1,1,1,Realty agents,3,0,28.624657534246577
5100106,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,17660.0,3261.0,1,1,1,0,Laborers,2,0,48.38356164383562
5094896,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,14136.0,3928.0,1,0,0,0,Managers,3,0,38.728767123287675
5050894,M,Y,N,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,18875.0,,1,0,0,0,,2,0,51.71232876712329
5054414,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,13021.0,5082.0,1,1,0,0,Managers,2,0,35.673972602739724
5025791,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,18506.0,3630.0,1,0,0,0,Core staff,2,0,50.701369863013696
5067949,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,18133.0,3591.0,1,0,1,1,,1,0,49.679452054794524
5142482,M,Y,N,2,166500.0,Commercial associate,Higher education,Married,House / apartment,12312.0,1199.0,1,0,0,0,Core staff,4,0,33.73150684931507
5041271,M,N,Y,0,445500.0,Commercial associate,Higher education,Separated,House / apartment,19298.0,2469.0,1,0,0,0,,1,0,52.87123287671233
5115957,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Widow,House / apartment,15494.0,4304.0,1,0,0,0,Sales staff,1,0,42.44931506849315
5010881,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,20688.0,,1,0,1,0,,2,0,56.679452054794524
5029423,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,11206.0,2514.0,1,0,0,1,Core staff,3,0,30.7013698630137
5105159,M,N,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,12238.0,2187.0,1,1,1,0,Managers,4,0,33.52876712328767
5029610,F,Y,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,15161.0,7140.0,1,0,0,0,Core staff,1,0,41.536986301369865
5117450,F,N,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,11863.0,96.0,1,1,0,0,,4,0,32.5013698630137
5143620,F,N,Y,0,,Pensioner,Secondary / secondary special,Married,House / apartment,23208.0,,1,0,1,0,,2,0,63.583561643835615
5023949,M,Y,Y,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,14962.0,5176.0,1,0,0,0,Laborers,3,0,40.99178082191781
5089737,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,19010.0,6761.0,1,1,1,0,Cleaning staff,2,0,52.082191780821915
5143402,M,Y,Y,0,144000.0,Commercial associate,Higher education,Married,House / apartment,19270.0,2356.0,1,0,1,0,Managers,2,0,52.794520547945204
5041921,M,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,,,1,0,1,0,,2,0,
5136909,M,N,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,15244.0,2908.0,1,1,0,1,Managers,3,0,41.76438356164383
5143596,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,11639.0,3333.0,1,1,0,0,Waiters/barmen staff,2,0,31.887671232876713
5095939,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,17340.0,3596.0,1,0,1,0,Managers,2,0,47.50684931506849
5113343,M,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,11462.0,4606.0,1,0,0,0,Laborers,4,0,31.4027397260274
5142920,F,N,N,1,292500.0,Working,Incomplete higher,Married,House / apartment,12454.0,4030.0,1,1,1,0,Sales staff,3,0,34.12054794520548
5114294,F,N,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,19295.0,5246.0,1,1,0,0,,1,0,52.863013698630134
5088055,F,N,Y,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,17937.0,3054.0,1,0,0,0,Medicine staff,1,0,49.14246575342466
5142815,M,Y,N,0,126000.0,Commercial associate,Incomplete higher,Married,House / apartment,10359.0,2906.0,1,0,1,0,Laborers,2,0,28.38082191780822
5054460,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,18934.0,1915.0,1,0,1,0,Laborers,3,0,51.87397260273973
5113134,F,N,Y,0,189000.0,Pensioner,Incomplete higher,Widow,House / apartment,21845.0,,1,0,0,0,,1,0,59.84931506849315
5069380,M,N,Y,0,337500.0,Working,Secondary / secondary special,Single / not married,House / apartment,16717.0,1267.0,1,0,0,0,High skill tech staff,1,0,45.8
5065798,F,N,Y,0,44550.0,Pensioner,Secondary / secondary special,Married,House / apartment,22911.0,,1,0,0,0,,2,0,62.76986301369863
5036396,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,13686.0,1256.0,1,0,0,0,Cooking staff,2,0,37.49589041095891
5148535,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,10473.0,1721.0,1,0,1,0,,3,0,28.693150684931506
5105436,M,N,Y,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,14358.0,2317.0,1,0,0,0,,4,0,39.33698630136986
5105412,F,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,12760.0,1518.0,1,0,0,0,,4,0,34.95890410958904
5026177,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,19171.0,7804.0,1,1,0,0,Laborers,2,0,52.52328767123288
5142584,M,Y,Y,0,301500.0,Working,Secondary / secondary special,Married,Rented apartment,9009.0,864.0,1,0,0,0,Laborers,2,0,24.682191780821917
5054297,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,14060.0,7364.0,1,1,0,0,Cooking staff,2,0,38.52054794520548
5118108,M,Y,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,8304.0,1101.0,1,1,0,0,Laborers,1,0,22.75068493150685
5054106,F,N,N,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,21516.0,,1,0,0,0,,1,0,58.94794520547945
5010683,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,10297.0,2231.0,1,0,0,0,Managers,2,0,28.21095890410959
5045850,F,Y,Y,2,315000.0,Commercial associate,Higher education,Married,With parents,12621.0,1327.0,1,0,0,0,Managers,4,0,34.57808219178082
5058371,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,17468.0,355.0,1,1,1,0,,2,0,47.85753424657534
5068147,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,20441.0,,1,0,0,0,,1,0,56.0027397260274
5137187,F,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,11405.0,1934.0,1,1,0,0,,2,0,31.246575342465754
5139859,M,Y,Y,0,189000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,20011.0,,1,0,0,0,,1,0,54.824657534246576
5095873,F,N,N,0,202500.0,Working,Higher education,Civil marriage,House / apartment,15309.0,5179.0,1,1,1,0,Core staff,2,0,41.942465753424656
5126809,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10676.0,2326.0,1,0,1,1,Laborers,3,0,29.24931506849315
5096604,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,13528.0,980.0,1,1,1,0,Core staff,3,0,37.06301369863014
5036765,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,12834.0,1224.0,1,0,0,1,Laborers,3,0,35.16164383561644
5091880,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,18463.0,7048.0,1,0,0,0,Accountants,2,0,50.583561643835615
5090082,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15051.0,1678.0,1,0,0,0,,2,0,41.23561643835617
5061481,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,9615.0,2266.0,1,0,0,1,Managers,3,0,26.34246575342466
5125235,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,13766.0,73.0,1,0,0,0,High skill tech staff,4,0,37.71506849315068
5089474,M,N,N,0,180000.0,Working,Higher education,Married,House / apartment,14344.0,3443.0,1,0,0,0,Laborers,2,0,39.298630136986304
